id,date,user,pc,to,cc,bcc,from,size,attachments
EML0004373,01/29/2026 14:45:00,USR0014,PC-USR0014-01,colleague1@dTA.org,,,usr0014@dTA.org,450000.0,
EML0004374,01/29/2026 14:11:17,USR0014,PC-USR0014-01,colleague4@dTA.org,,,usr0014@dTA.org,450000.0,
EML0004375,01/29/2026 16:56:18,USR0014,PC-USR0014-01,colleague1@dTA.org,,,usr0014@dTA.org,450000.0,
EML0004376,01/29/2026 12:19:25,USR0014,PC-USR0014-01,colleague9@dTA.org,,,usr0014@dTA.org,450000.0,
EML0004377,01/29/2026 16:12:30,USR0015,PC-USR0015-01,colleague4@dTA.org,,,usr0015@dTA.org,450000.0,
EML0004378,01/29/2026 10:11:47,USR0015,PC-USR0015-01,colleague8@dTA.org,,,usr0015@dTA.org,450000.0,
EML0004379,01/29/2026 14:11:16,USR0015,PC-USR0015-01,colleague3@dTA.org,,,usr0015@dTA.org,450000.0,
EML0004380,01/29/2026 16:16:30,USR0015,PC-USR0015-01,colleague8@dTA.org,,,usr0015@dTA.org,450000.0,
EML0004381,01/29/2026 16:33:40,USR0015,PC-USR0015-01,colleague5@dTA.org,,,usr0015@dTA.org,450000.0,
EML0004382,01/29/2026 11:21:06,USR0015,PC-USR0015-01,colleague6@dTA.org,,,usr0015@dTA.org,450000.0,
EML0004383,01/29/2026 16:45:56,USR0015,PC-USR0015-01,colleague5@dTA.org,,,usr0015@dTA.org,450000.0,
EML0004384,01/29/2026 15:07:03,USR0015,PC-USR0015-01,colleague8@dTA.org,,,usr0015@dTA.org,450000.0,
EML0004385,01/29/2026 11:29:41,USR0015,PC-USR0015-01,colleague5@dTA.org,,,usr0015@dTA.org,450000.0,
EML0004386,01/29/2026 13:29:52,USR0015,PC-USR0015-01,colleague2@dTA.org,,,usr0015@dTA.org,450000.0,
EML0004387,01/29/2026 09:41:13,USR0016,PC-USR0016-01,colleague5@dTA.org,,,usr0016@dTA.org,450000.0,
EML0004388,01/29/2026 14:26:43,USR0016,PC-USR0016-01,colleague7@dTA.org,,,usr0016@dTA.org,450000.0,
EML0004389,01/29/2026 09:19:46,USR0016,PC-USR0016-01,colleague5@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0004390,01/29/2026 13:27:17,USR0016,PC-USR0016-01,colleague10@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0004391,01/29/2026 09:22:26,USR0016,PC-USR0016-01,colleague8@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0004392,01/29/2026 12:27:27,USR0016,PC-USR0016-01,colleague5@dTA.org,,,usr0016@dTA.org,450000.0,
EML0004393,01/29/2026 13:54:53,USR0016,PC-USR0016-01,colleague7@dTA.org,,,usr0016@dTA.org,450000.0,
EML0004394,01/29/2026 12:42:14,USR0016,PC-USR0016-01,colleague9@dTA.org,,,usr0016@dTA.org,450000.0,memo.docx
EML0004395,01/29/2026 16:04:34,USR0016,PC-USR0016-01,colleague9@dTA.org,,,usr0016@dTA.org,450000.0,
EML0004396,01/29/2026 12:40:36,USR0017,PC-USR0017-01,colleague5@dTA.org,,,usr0017@dTA.org,450000.0,
EML0004397,01/29/2026 11:03:51,USR0017,PC-USR0017-01,colleague2@dTA.org,,,usr0017@dTA.org,450000.0,
EML0004398,01/29/2026 12:51:39,USR0017,PC-USR0017-01,colleague9@dTA.org,,,usr0017@dTA.org,450000.0,
EML0004399,01/29/2026 10:29:51,USR0017,PC-USR0017-01,colleague5@dTA.org,,,usr0017@dTA.org,450000.0,memo.docx
EML0004400,01/29/2026 14:18:45,USR0017,PC-USR0017-01,colleague6@dTA.org,,,usr0017@dTA.org,450000.0,
EML0004401,01/29/2026 11:33:23,USR0017,PC-USR0017-01,colleague10@dTA.org,,,usr0017@dTA.org,450000.0,
EML0004402,01/29/2026 14:49:11,USR0017,PC-USR0017-01,colleague2@dTA.org,,,usr0017@dTA.org,450000.0,
EML0004403,01/29/2026 12:20:38,USR0017,PC-USR0017-01,colleague10@dTA.org,,,usr0017@dTA.org,450000.0,
EML0004404,01/29/2026 09:41:12,USR0017,PC-USR0017-01,colleague6@dTA.org,,,usr0017@dTA.org,450000.0,
EML0004405,01/29/2026 09:22:14,USR0017,PC-USR0017-01,colleague9@dTA.org,,,usr0017@dTA.org,450000.0,
EML0004406,01/29/2026 10:08:28,USR0018,PC-USR0018-01,colleague3@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004407,01/29/2026 14:57:11,USR0018,PC-USR0018-01,colleague10@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004408,01/29/2026 11:43:07,USR0018,PC-USR0018-01,colleague2@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004409,01/29/2026 12:52:43,USR0018,PC-USR0018-01,colleague2@dTA.org,,,usr0018@dTA.org,450000.0,memo.docx
EML0004410,01/29/2026 12:10:12,USR0018,PC-USR0018-01,colleague2@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004411,01/29/2026 11:36:37,USR0018,PC-USR0018-01,colleague8@dTA.org,,,usr0018@dTA.org,450000.0,
EML0004412,01/29/2026 14:20:26,USR0019,PC-USR0019-01,colleague6@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0004413,01/29/2026 12:43:05,USR0019,PC-USR0019-01,colleague7@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0004414,01/29/2026 15:04:49,USR0019,PC-USR0019-01,colleague7@dTA.org,,,usr0019@dTA.org,450000.0,memo.docx
EML0004415,01/29/2026 11:37:51,USR0019,PC-USR0019-01,colleague4@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004416,01/29/2026 10:25:08,USR0019,PC-USR0019-01,colleague1@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004417,01/29/2026 12:19:44,USR0019,PC-USR0019-01,colleague4@dTA.org,,,usr0019@dTA.org,450000.0,
EML0004418,01/29/2026 12:35:52,USR0020,PC-USR0020-01,colleague4@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004419,01/29/2026 16:36:08,USR0020,PC-USR0020-01,colleague10@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004420,01/29/2026 16:21:24,USR0020,PC-USR0020-01,colleague5@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004421,01/29/2026 14:50:38,USR0020,PC-USR0020-01,colleague9@dTA.org,,,usr0020@dTA.org,450000.0,memo.docx
EML0004422,01/29/2026 09:28:06,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004423,01/29/2026 16:21:14,USR0020,PC-USR0020-01,colleague2@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004424,01/29/2026 16:51:48,USR0020,PC-USR0020-01,colleague6@dTA.org,,,usr0020@dTA.org,450000.0,memo.docx
EML0004425,01/29/2026 10:51:32,USR0020,PC-USR0020-01,colleague5@dTA.org,,,usr0020@dTA.org,450000.0,memo.docx
EML0004426,01/29/2026 14:24:41,USR0020,PC-USR0020-01,colleague8@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004427,01/29/2026 13:40:03,USR0020,PC-USR0020-01,colleague2@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004428,01/29/2026 11:59:39,USR0020,PC-USR0020-01,colleague8@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004429,01/29/2026 12:47:29,USR0020,PC-USR0020-01,colleague2@dTA.org,,,usr0020@dTA.org,450000.0,
EML0004430,01/29/2026 13:45:27,USR0021,PC-USR0021-01,colleague6@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004431,01/29/2026 11:23:33,USR0021,PC-USR0021-01,colleague8@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004432,01/29/2026 15:30:34,USR0021,PC-USR0021-01,colleague2@dTA.org,,,usr0021@dTA.org,450000.0,
EML0004433,01/29/2026 16:32:12,USR0021,PC-USR0021-01,colleague8@dTA.org,,,usr0021@dTA.org,450000.0,memo.docx
EML0004434,01/29/2026 13:45:23,USR0022,PC-USR0022-01,colleague8@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004435,01/29/2026 09:15:21,USR0022,PC-USR0022-01,colleague2@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0004436,01/29/2026 16:03:41,USR0022,PC-USR0022-01,colleague3@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0004437,01/29/2026 13:59:20,USR0022,PC-USR0022-01,colleague3@dTA.org,,,usr0022@dTA.org,450000.0,memo.docx
EML0004438,01/29/2026 09:46:15,USR0022,PC-USR0022-01,colleague6@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004439,01/29/2026 14:40:36,USR0022,PC-USR0022-01,colleague1@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004440,01/29/2026 10:51:04,USR0022,PC-USR0022-01,colleague3@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004441,01/29/2026 10:16:08,USR0022,PC-USR0022-01,colleague9@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004442,01/29/2026 11:50:08,USR0022,PC-USR0022-01,colleague9@dTA.org,,,usr0022@dTA.org,450000.0,
EML0004443,01/29/2026 16:39:50,USR0023,PC-USR0023-01,colleague6@dTA.org,,,usr0023@dTA.org,450000.0,
EML0004444,01/29/2026 10:26:08,USR0023,PC-USR0023-01,colleague5@dTA.org,,,usr0023@dTA.org,450000.0,memo.docx
EML0004445,01/29/2026 10:35:15,USR0023,PC-USR0023-01,colleague6@dTA.org,,,usr0023@dTA.org,450000.0,
EML0004446,01/29/2026 11:37:55,USR0023,PC-USR0023-01,colleague5@dTA.org,,,usr0023@dTA.org,450000.0,memo.docx
EML0004447,01/29/2026 10:08:36,USR0023,PC-USR0023-01,colleague6@dTA.org,,,usr0023@dTA.org,450000.0,
EML0004448,01/29/2026 12:53:07,USR0023,PC-USR0023-01,colleague10@dTA.org,,,usr0023@dTA.org,450000.0,
EML0004449,01/29/2026 13:36:06,USR0023,PC-USR0023-01,colleague1@dTA.org,,,usr0023@dTA.org,450000.0,
EML0004450,01/29/2026 15:32:28,USR0023,PC-USR0023-01,colleague2@dTA.org,,,usr0023@dTA.org,450000.0,
EML0004451,01/29/2026 14:51:44,USR0024,PC-USR0024-01,colleague8@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004452,01/29/2026 10:50:44,USR0024,PC-USR0024-01,colleague7@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004453,01/29/2026 09:59:51,USR0024,PC-USR0024-01,colleague5@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004454,01/29/2026 13:06:28,USR0024,PC-USR0024-01,colleague2@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004455,01/29/2026 15:53:46,USR0024,PC-USR0024-01,colleague1@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004456,01/29/2026 12:54:04,USR0024,PC-USR0024-01,colleague5@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004457,01/29/2026 11:35:15,USR0024,PC-USR0024-01,colleague10@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004458,01/29/2026 12:12:33,USR0024,PC-USR0024-01,colleague5@dTA.org,,,usr0024@dTA.org,450000.0,
EML0004459,01/29/2026 14:26:15,USR0024,PC-USR0024-01,colleague3@dTA.org,,,usr0024@dTA.org,450000.0,memo.docx
EML0004460,01/29/2026 10:11:35,USR0025,PC-USR0025-01,colleague1@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004461,01/29/2026 13:18:12,USR0025,PC-USR0025-01,colleague3@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0004462,01/29/2026 15:42:18,USR0025,PC-USR0025-01,colleague7@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004463,01/29/2026 15:03:15,USR0025,PC-USR0025-01,colleague9@dTA.org,,,usr0025@dTA.org,450000.0,
EML0004464,01/29/2026 10:17:02,USR0025,PC-USR0025-01,colleague4@dTA.org,,,usr0025@dTA.org,450000.0,memo.docx
EML0004465,01/30/2026 21:27:08,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0004466,01/30/2026 23:19:11,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004467,01/30/2026 21:47:32,AAE0190,PC-AAE0190-01,colleague1@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0004468,01/30/2026 23:05:28,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004469,01/30/2026 23:54:15,AAE0190,PC-AAE0190-01,colleague4@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0004470,01/30/2026 23:23:04,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004471,01/30/2026 23:06:44,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004472,01/30/2026 23:40:45,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004473,01/30/2026 22:51:11,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004474,01/30/2026 22:11:31,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004475,01/30/2026 22:17:35,AAE0190,PC-AAE0190-01,colleague9@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004476,01/30/2026 22:49:41,AAE0190,PC-AAE0190-01,colleague4@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004477,01/30/2026 22:53:54,AAE0190,PC-AAE0190-01,colleague6@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004478,01/30/2026 21:28:45,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004479,01/30/2026 22:03:43,AAE0190,PC-AAE0190-01,colleague2@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004480,01/30/2026 22:54:52,AAE0190,PC-AAE0190-01,colleague9@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004481,01/30/2026 23:05:27,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004482,01/30/2026 22:25:49,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004483,01/30/2026 23:45:42,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004484,01/30/2026 21:27:38,AAE0190,PC-AAE0190-01,colleague9@dTA.org,,,aae0190@dTA.org,450000.0,memo.docx
EML0004485,01/30/2026 21:01:49,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004486,01/30/2026 22:35:43,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004487,01/30/2026 21:10:39,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004488,01/30/2026 21:28:41,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004489,01/30/2026 21:31:18,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004490,01/30/2026 22:18:34,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004491,01/30/2026 23:31:17,AAE0190,PC-AAE0190-01,colleague8@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004492,01/30/2026 23:08:34,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004493,01/30/2026 21:10:44,AAE0190,PC-AAE0190-01,colleague1@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004494,01/30/2026 23:39:22,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004495,01/30/2026 23:57:47,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004496,01/30/2026 22:27:07,AAE0190,PC-AAE0190-01,colleague7@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004497,01/30/2026 22:42:56,AAE0190,PC-AAE0190-01,colleague3@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004498,01/30/2026 22:46:48,AAE0190,PC-AAE0190-01,colleague3@dTA.org,,,aae0190@dTA.org,450000.0,
EML0004499,01/30/2026 23:10:36,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004500,01/30/2026 22:50:04,AAE0190,PC-AAE0190-01,alex_personal@gmail.com,,,aae0190@dTA.org,18500000.0,confidential_archive.zip;database_dump.sql
EML0004501,01/30/2026 12:25:28,USR0002,PC-USR0002-01,colleague6@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004502,01/30/2026 15:23:43,USR0002,PC-USR0002-01,colleague2@dTA.org,,,usr0002@dTA.org,450000.0,memo.docx
EML0004503,01/30/2026 15:57:13,USR0002,PC-USR0002-01,colleague10@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004504,01/30/2026 15:01:17,USR0002,PC-USR0002-01,colleague4@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004505,01/30/2026 13:09:03,USR0002,PC-USR0002-01,colleague8@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004506,01/30/2026 14:10:50,USR0002,PC-USR0002-01,colleague2@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004507,01/30/2026 11:14:28,USR0002,PC-USR0002-01,colleague2@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004508,01/30/2026 11:40:35,USR0002,PC-USR0002-01,colleague3@dTA.org,,,usr0002@dTA.org,450000.0,
EML0004509,01/30/2026 10:42:08,USR0002,PC-USR0002-01,colleague8@dTA.org,,,usr0002@dTA.org,450000.0,memo.docx
EML0004510,01/30/2026 09:05:12,USR0002,PC-USR0002-01,colleague5@dTA.org,,,usr0002@dTA.org,450000.0,memo.docx
EML0004511,01/30/2026 10:13:52,USR0003,PC-USR0003-01,colleague3@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004512,01/30/2026 10:05:27,USR0003,PC-USR0003-01,colleague4@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004513,01/30/2026 12:54:37,USR0003,PC-USR0003-01,colleague8@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004514,01/30/2026 10:41:01,USR0003,PC-USR0003-01,colleague7@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004515,01/30/2026 12:04:52,USR0003,PC-USR0003-01,colleague9@dTA.org,,,usr0003@dTA.org,450000.0,memo.docx
EML0004516,01/30/2026 12:32:08,USR0003,PC-USR0003-01,colleague9@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004517,01/30/2026 14:40:19,USR0003,PC-USR0003-01,colleague8@dTA.org,,,usr0003@dTA.org,450000.0,memo.docx
EML0004518,01/30/2026 16:52:07,USR0003,PC-USR0003-01,colleague1@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004519,01/30/2026 11:47:02,USR0003,PC-USR0003-01,colleague8@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004520,01/30/2026 12:14:01,USR0003,PC-USR0003-01,colleague7@dTA.org,,,usr0003@dTA.org,450000.0,
EML0004521,01/30/2026 15:58:07,USR0004,PC-USR0004-01,colleague9@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004522,01/30/2026 16:11:21,USR0004,PC-USR0004-01,colleague1@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004523,01/30/2026 14:56:32,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004524,01/30/2026 16:52:30,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004525,01/30/2026 11:16:08,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004526,01/30/2026 16:52:13,USR0004,PC-USR0004-01,colleague1@dTA.org,,,usr0004@dTA.org,450000.0,memo.docx
EML0004527,01/30/2026 13:42:34,USR0004,PC-USR0004-01,colleague2@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004528,01/30/2026 16:12:02,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004529,01/30/2026 15:51:11,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,memo.docx
EML0004530,01/30/2026 12:37:07,USR0004,PC-USR0004-01,colleague3@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004531,01/30/2026 12:40:02,USR0004,PC-USR0004-01,colleague10@dTA.org,,,usr0004@dTA.org,450000.0,
EML0004532,01/30/2026 13:33:41,USR0005,PC-USR0005-01,colleague8@dTA.org,,,usr0005@dTA.org,450000.0,
EML0004533,01/30/2026 16:03:38,USR0005,PC-USR0005-01,colleague10@dTA.org,,,usr0005@dTA.org,450000.0,memo.docx
EML0004534,01/30/2026 10:09:29,USR0005,PC-USR0005-01,colleague3@dTA.org,,,usr0005@dTA.org,450000.0,
EML0004535,01/30/2026 09:42:58,USR0005,PC-USR0005-01,colleague3@dTA.org,,,usr0005@dTA.org,450000.0,
EML0004536,01/30/2026 09:40:15,USR0005,PC-USR0005-01,colleague10@dTA.org,,,usr0005@dTA.org,450000.0,
EML0004537,01/30/2026 13:07:53,USR0005,PC-USR0005-01,colleague10@dTA.org,,,usr0005@dTA.org,450000.0,
EML0004538,01/30/2026 15:29:22,USR0005,PC-USR0005-01,colleague1@dTA.org,,,usr0005@dTA.org,450000.0,
EML0004539,01/30/2026 11:34:43,USR0005,PC-USR0005-01,colleague7@dTA.org,,,usr0005@dTA.org,450000.0,
EML0004540,01/30/2026 15:38:23,USR0006,PC-USR0006-01,colleague9@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004541,01/30/2026 14:30:29,USR0006,PC-USR0006-01,colleague3@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004542,01/30/2026 09:20:38,USR0006,PC-USR0006-01,colleague9@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004543,01/30/2026 14:09:43,USR0006,PC-USR0006-01,colleague1@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004544,01/30/2026 14:06:57,USR0006,PC-USR0006-01,colleague6@dTA.org,,,usr0006@dTA.org,450000.0,memo.docx
EML0004545,01/30/2026 10:18:52,USR0006,PC-USR0006-01,colleague9@dTA.org,,,usr0006@dTA.org,450000.0,
EML0004546,01/30/2026 16:26:06,USR0007,PC-USR0007-01,colleague7@dTA.org,,,usr0007@dTA.org,450000.0,
EML0004547,01/30/2026 12:09:54,USR0007,PC-USR0007-01,colleague6@dTA.org,,,usr0007@dTA.org,450000.0,
EML0004548,01/30/2026 09:55:23,USR0007,PC-USR0007-01,colleague6@dTA.org,,,usr0007@dTA.org,450000.0,memo.docx
EML0004549,01/30/2026 09:24:26,USR0007,PC-USR0007-01,colleague1@dTA.org,,,usr0007@dTA.org,450000.0,
EML0004550,01/30/2026 12:37:29,USR0008,PC-USR0008-01,colleague8@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004551,01/30/2026 09:18:43,USR0008,PC-USR0008-01,colleague5@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004552,01/30/2026 13:32:58,USR0008,PC-USR0008-01,colleague8@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004553,01/30/2026 13:31:34,USR0008,PC-USR0008-01,colleague6@dTA.org,,,usr0008@dTA.org,450000.0,memo.docx
EML0004554,01/30/2026 13:21:57,USR0008,PC-USR0008-01,colleague5@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004555,01/30/2026 11:23:49,USR0008,PC-USR0008-01,colleague6@dTA.org,,,usr0008@dTA.org,450000.0,
EML0004556,01/30/2026 15:03:12,USR0008,PC-USR0008-01,colleague2@dTA.org,,,usr0008@dTA.org,450000.0,memo.docx
EML0004557,01/30/2026 16:57:02,USR0009,PC-USR0009-01,colleague10@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004558,01/30/2026 13:32:28,USR0009,PC-USR0009-01,colleague8@dTA.org,,,usr0009@dTA.org,450000.0,memo.docx
EML0004559,01/30/2026 16:14:39,USR0009,PC-USR0009-01,colleague4@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004560,01/30/2026 15:23:22,USR0009,PC-USR0009-01,colleague7@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004561,01/30/2026 15:15:27,USR0009,PC-USR0009-01,colleague10@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004562,01/30/2026 14:44:16,USR0009,PC-USR0009-01,colleague2@dTA.org,,,usr0009@dTA.org,450000.0,
EML0004563,01/30/2026 09:25:14,USR0010,PC-USR0010-01,colleague5@dTA.org,,,usr0010@dTA.org,450000.0,
EML0004564,01/30/2026 12:26:57,USR0010,PC-USR0010-01,colleague4@dTA.org,,,usr0010@dTA.org,450000.0,
EML0004565,01/30/2026 12:33:44,USR0010,PC-USR0010-01,colleague10@dTA.org,,,usr0010@dTA.org,450000.0,
EML0004566,01/30/2026 13:19:53,USR0010,PC-USR0010-01,colleague3@dTA.org,,,usr0010@dTA.org,450000.0,
EML0004567,01/30/2026 12:54:44,USR0010,PC-USR0010-01,colleague10@dTA.org,,,usr0010@dTA.org,450000.0,memo.docx
EML0004568,01/30/2026 16:18:01,USR0010,PC-USR0010-01,colleague3@dTA.org,,,usr0010@dTA.org,450000.0,
EML0004569,01/30/2026 09:17:59,USR0011,PC-USR0011-01,colleague3@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004570,01/30/2026 14:42:43,USR0011,PC-USR0011-01,colleague6@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004571,01/30/2026 15:25:30,USR0011,PC-USR0011-01,colleague7@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004572,01/30/2026 13:54:37,USR0011,PC-USR0011-01,colleague9@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004573,01/30/2026 13:31:07,USR0011,PC-USR0011-01,colleague6@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004574,01/30/2026 11:08:28,USR0011,PC-USR0011-01,colleague8@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004575,01/30/2026 13:31:29,USR0011,PC-USR0011-01,colleague4@dTA.org,,,usr0011@dTA.org,450000.0,
EML0004576,01/30/2026 11:04:40,USR0012,PC-USR0012-01,colleague5@dTA.org,,,usr0012@dTA.org,450000.0,
EML0004577,01/30/2026 11:47:49,USR0012,PC-USR0012-01,colleague2@dTA.org,,,usr0012@dTA.org,450000.0,
EML0004578,01/30/2026 15:14:08,USR0012,PC-USR0012-01,colleague9@dTA.org,,,usr0012@dTA.org,450000.0,
EML0004579,01/30/2026 11:09:13,USR0012,PC-USR0012-01,colleague4@dTA.org,,,usr0012@dTA.org,450000.0,memo.docx
EML0004580,01/30/2026 10:30:19,USR0012,PC-USR0012-01,colleague5@dTA.org,,,usr0012@dTA.org,450000.0,memo.docx
